"Question","Subject","Treatment","Choice","Test","Lp","Ly","Lb","Rp","Ry","Rb"
136,40,3,"L",FALSE,10,-10,100,100,-10,10
136,41,3,"L",FALSE,10,-10,100,100,-10,10
136,42,3,"L",FALSE,10,-10,100,100,-10,10
136,43,3,"R",FALSE,10,-10,100,100,-10,10
136,44,3,"L",FALSE,10,-10,100,100,-10,10
136,45,3,"L",FALSE,10,-10,100,100,-10,10
136,46,3,"L",FALSE,10,-10,100,100,-10,10
136,47,3,"L",FALSE,10,-10,100,100,-10,10
136,48,3,"L",FALSE,10,-10,100,100,-10,10
137,1,1,"R",FALSE,10,-10,100,100,10,10
137,2,1,"L",FALSE,10,-10,100,100,10,10
137,3,1,"L",FALSE,10,-10,100,100,10,10
137,4,1,"L",FALSE,10,-10,100,100,10,10
137,5,1,"R",FALSE,10,-10,100,100,10,10
137,6,1,"R",FALSE,10,-10,100,100,10,10
137,7,1,"R",FALSE,10,-10,100,100,10,10
137,8,1,"R",FALSE,10,-10,100,100,10,10
137,9,1,"R",FALSE,10,-10,100,100,10,10
137,10,1,"R",FALSE,10,-10,100,100,10,10
137,11,1,"L",FALSE,10,-10,100,100,10,10
137,12,1,"R",FALSE,10,-10,100,100,10,10
137,13,1,"R",FALSE,10,-10,100,100,10,10
137,14,1,"L",FALSE,10,-10,100,100,10,10
137,15,1,"R",FALSE,10,-10,100,100,10,10
137,16,2,"L",FALSE,10,-10,100,100,10,10
137,17,2,"R",FALSE,10,-10,100,100,10,10
137,18,2,"L",FALSE,10,-10,100,100,10,10
137,19,2,"R",FALSE,10,-10,100,100,10,10
137,20,2,"R",FALSE,10,-10,100,100,10,10
137,21,2,"R",FALSE,10,-10,100,100,10,10
137,22,2,"L",FALSE,10,-10,100,100,10,10
137,23,2,"R",FALSE,10,-10,100,100,10,10
137,24,2,"L",FALSE,10,-10,100,100,10,10
137,25,2,"L",FALSE,10,-10,100,100,10,10
137,26,2,"R",FALSE,10,-10,100,100,10,10
137,27,2,"R",FALSE,10,-10,100,100,10,10
137,28,2,"R",FALSE,10,-10,100,100,10,10
137,29,2,"L",FALSE,10,-10,100,100,10,10
137,30,2,"L",FALSE,10,-10,100,100,10,10
137,31,2,"R",FALSE,10,-10,100,100,10,10
137,32,2,"L",FALSE,10,-10,100,100,10,10
137,33,3,"R",FALSE,10,-10,100,100,10,10
137,34,3,"R",FALSE,10,-10,100,100,10,10
137,35,3,"R",FALSE,10,-10,100,100,10,10
137,36,3,"R",FALSE,10,-10,100,100,10,10
137,37,3,"R",FALSE,10,-10,100,100,10,10
137,38,3,"L",FALSE,10,-10,100,100,10,10
137,39,3,"R",FALSE,10,-10,100,100,10,10
137,40,3,"R",FALSE,10,-10,100,100,10,10
137,41,3,"R",FALSE,10,-10,100,100,10,10
137,42,3,"R",FALSE,10,-10,100,100,10,10
137,43,3,"R",FALSE,10,-10,100,100,10,10
137,44,3,"L",FALSE,10,-10,100,100,10,10
137,45,3,"R",FALSE,10,-10,100,100,10,10
137,46,3,"R",FALSE,10,-10,100,100,10,10
137,47,3,"R",FALSE,10,-10,100,100,10,10
137,48,3,"L",FALSE,10,-10,100,100,10,10
138,1,1,"R",FALSE,10,-10,100,100,100,10
138,2,1,"R",FALSE,10,-10,100,100,100,10
138,3,1,"R",FALSE,10,-10,100,100,100,10
138,4,1,"R",FALSE,10,-10,100,100,100,10
138,5,1,"R",FALSE,10,-10,100,100,100,10
138,6,1,"R",FALSE,10,-10,100,100,100,10
138,7,1,"R",FALSE,10,-10,100,100,100,10
138,8,1,"R",FALSE,10,-10,100,100,100,10
138,9,1,"R",FALSE,10,-10,100,100,100,10
138,10,1,"R",FALSE,10,-10,100,100,100,10
138,11,1,"R",FALSE,10,-10,100,100,100,10
138,12,1,"R",FALSE,10,-10,100,100,100,10
138,13,1,"R",FALSE,10,-10,100,100,100,10
138,14,1,"R",FALSE,10,-10,100,100,100,10
138,15,1,"R",FALSE,10,-10,100,100,100,10
138,16,2,"R",FALSE,10,-10,100,100,100,10
138,17,2,"R",FALSE,10,-10,100,100,100,10
138,18,2,"R",FALSE,10,-10,100,100,100,10
138,19,2,"R",FALSE,10,-10,100,100,100,10
138,20,2,"R",FALSE,10,-10,100,100,100,10
138,21,2,"R",FALSE,10,-10,100,100,100,10
138,22,2,"R",FALSE,10,-10,100,100,100,10
138,23,2,"R",FALSE,10,-10,100,100,100,10
138,24,2,"R",FALSE,10,-10,100,100,100,10
138,25,2,"R",FALSE,10,-10,100,100,100,10
138,26,2,"R",FALSE,10,-10,100,100,100,10
138,27,2,"R",FALSE,10,-10,100,100,100,10
138,28,2,"R",FALSE,10,-10,100,100,100,10
138,29,2,"R",FALSE,10,-10,100,100,100,10
138,30,2,"R",FALSE,10,-10,100,100,100,10
138,31,2,"R",FALSE,10,-10,100,100,100,10
138,32,2,"R",FALSE,10,-10,100,100,100,10
138,33,3,"R",FALSE,10,-10,100,100,100,10
138,34,3,"R",FALSE,10,-10,100,100,100,10
138,35,3,"R",FALSE,10,-10,100,100,100,10
138,36,3,"R",FALSE,10,-10,100,100,100,10
138,37,3,"R",FALSE,10,-10,100,100,100,10
138,38,3,"R",FALSE,10,-10,100,100,100,10
138,39,3,"R",FALSE,10,-10,100,100,100,10
138,40,3,"R",FALSE,10,-10,100,100,100,10
138,41,3,"R",FALSE,10,-10,100,100,100,10
138,42,3,"R",FALSE,10,-10,100,100,100,10
138,43,3,"R",FALSE,10,-10,100,100,100,10
138,44,3,"R",FALSE,10,-10,100,100,100,10
138,45,3,"R",FALSE,10,-10,100,100,100,10
138,46,3,"R",FALSE,10,-10,100,100,100,10
138,47,3,"R",FALSE,10,-10,100,100,100,10
138,48,3,"R",FALSE,10,-10,100,100,100,10
139,1,1,"L",FALSE,10,10,100,100,-10,-10
139,2,1,"L",FALSE,10,10,100,100,-10,-10
139,3,1,"L",FALSE,10,10,100,100,-10,-10
139,4,1,"L",FALSE,10,10,100,100,-10,-10
139,5,1,"L",FALSE,10,10,100,100,-10,-10
139,6,1,"L",FALSE,10,10,100,100,-10,-10
139,7,1,"L",FALSE,10,10,100,100,-10,-10
139,8,1,"L",FALSE,10,10,100,100,-10,-10
139,9,1,"L",FALSE,10,10,100,100,-10,-10
139,10,1,"L",FALSE,10,10,100,100,-10,-10
139,11,1,"L",FALSE,10,10,100,100,-10,-10
139,12,1,"L",FALSE,10,10,100,100,-10,-10
139,13,1,"L",FALSE,10,10,100,100,-10,-10
139,14,1,"L",FALSE,10,10,100,100,-10,-10
139,15,1,"L",FALSE,10,10,100,100,-10,-10
139,16,2,"L",FALSE,10,10,100,100,-10,-10
139,17,2,"L",FALSE,10,10,100,100,-10,-10
139,18,2,"L",FALSE,10,10,100,100,-10,-10
139,19,2,"L",FALSE,10,10,100,100,-10,-10
139,20,2,"L",FALSE,10,10,100,100,-10,-10
139,21,2,"L",FALSE,10,10,100,100,-10,-10
139,22,2,"L",FALSE,10,10,100,100,-10,-10
139,23,2,"L",FALSE,10,10,100,100,-10,-10
139,24,2,"L",FALSE,10,10,100,100,-10,-10
139,25,2,"L",FALSE,10,10,100,100,-10,-10
139,26,2,"L",FALSE,10,10,100,100,-10,-10
139,27,2,"L",FALSE,10,10,100,100,-10,-10
139,28,2,"L",FALSE,10,10,100,100,-10,-10
139,29,2,"L",FALSE,10,10,100,100,-10,-10
139,30,2,"L",FALSE,10,10,100,100,-10,-10
139,31,2,"L",FALSE,10,10,100,100,-10,-10
139,32,2,"L",FALSE,10,10,100,100,-10,-10
139,33,3,"L",FALSE,10,10,100,100,-10,-10
139,34,3,"L",FALSE,10,10,100,100,-10,-10
139,35,3,"L",FALSE,10,10,100,100,-10,-10
139,36,3,"L",FALSE,10,10,100,100,-10,-10
139,37,3,"L",FALSE,10,10,100,100,-10,-10
139,38,3,"L",FALSE,10,10,100,100,-10,-10
139,39,3,"L",FALSE,10,10,100,100,-10,-10
139,40,3,"L",FALSE,10,10,100,100,-10,-10
139,41,3,"L",FALSE,10,10,100,100,-10,-10
139,42,3,"L",FALSE,10,10,100,100,-10,-10
139,43,3,"L",FALSE,10,10,100,100,-10,-10
139,44,3,"L",FALSE,10,10,100,100,-10,-10
139,45,3,"L",FALSE,10,10,100,100,-10,-10
139,46,3,"L",FALSE,10,10,100,100,-10,-10
139,47,3,"L",FALSE,10,10,100,100,-10,-10
139,48,3,"L",FALSE,10,10,100,100,-10,-10
140,1,1,"L",FALSE,10,10,100,100,10,-10
140,2,1,"L",FALSE,10,10,100,100,10,-10
140,3,1,"L",FALSE,10,10,100,100,10,-10
140,4,1,"L",FALSE,10,10,100,100,10,-10
140,5,1,"L",FALSE,10,10,100,100,10,-10
140,6,1,"L",FALSE,10,10,100,100,10,-10
140,7,1,"L",FALSE,10,10,100,100,10,-10
140,8,1,"L",FALSE,10,10,100,100,10,-10
140,9,1,"L",FALSE,10,10,100,100,10,-10
140,10,1,"L",FALSE,10,10,100,100,10,-10
140,11,1,"L",FALSE,10,10,100,100,10,-10
140,12,1,"L",FALSE,10,10,100,100,10,-10
140,13,1,"L",FALSE,10,10,100,100,10,-10
140,14,1,"L",FALSE,10,10,100,100,10,-10
140,15,1,"L",FALSE,10,10,100,100,10,-10
140,16,2,"L",FALSE,10,10,100,100,10,-10
140,17,2,"L",FALSE,10,10,100,100,10,-10
140,18,2,"L",FALSE,10,10,100,100,10,-10
140,19,2,"L",FALSE,10,10,100,100,10,-10
140,20,2,"L",FALSE,10,10,100,100,10,-10
140,21,2,"L",FALSE,10,10,100,100,10,-10
140,22,2,"L",FALSE,10,10,100,100,10,-10
140,23,2,"L",FALSE,10,10,100,100,10,-10
140,24,2,"L",FALSE,10,10,100,100,10,-10
140,25,2,"L",FALSE,10,10,100,100,10,-10
140,26,2,"L",FALSE,10,10,100,100,10,-10
140,27,2,"L",FALSE,10,10,100,100,10,-10
140,28,2,"L",FALSE,10,10,100,100,10,-10
140,29,2,"L",FALSE,10,10,100,100,10,-10
140,30,2,"L",FALSE,10,10,100,100,10,-10
140,31,2,"L",FALSE,10,10,100,100,10,-10
140,32,2,"L",FALSE,10,10,100,100,10,-10
140,33,3,"L",FALSE,10,10,100,100,10,-10
140,34,3,"L",FALSE,10,10,100,100,10,-10
140,35,3,"L",FALSE,10,10,100,100,10,-10
140,36,3,"L",FALSE,10,10,100,100,10,-10
140,37,3,"L",FALSE,10,10,100,100,10,-10
140,38,3,"L",FALSE,10,10,100,100,10,-10
140,39,3,"L",FALSE,10,10,100,100,10,-10
140,40,3,"L",FALSE,10,10,100,100,10,-10
140,41,3,"L",FALSE,10,10,100,100,10,-10
140,42,3,"L",FALSE,10,10,100,100,10,-10
140,43,3,"L",FALSE,10,10,100,100,10,-10
140,44,3,"L",FALSE,10,10,100,100,10,-10
140,45,3,"L",FALSE,10,10,100,100,10,-10
140,46,3,"L",FALSE,10,10,100,100,10,-10
140,47,3,"L",FALSE,10,10,100,100,10,-10
140,48,3,"L",FALSE,10,10,100,100,10,-10
141,1,1,"L",TRUE,10,10,100,100,100,-10
141,2,1,"L",TRUE,10,10,100,100,100,-10
141,3,1,"L",TRUE,10,10,100,100,100,-10
141,4,1,"L",TRUE,10,10,100,100,100,-10
141,5,1,"L",TRUE,10,10,100,100,100,-10
141,6,1,"L",TRUE,10,10,100,100,100,-10
141,7,1,"R",TRUE,10,10,100,100,100,-10
141,8,1,"L",TRUE,10,10,100,100,100,-10
141,9,1,"L",TRUE,10,10,100,100,100,-10
141,10,1,"L",TRUE,10,10,100,100,100,-10
141,11,1,"L",TRUE,10,10,100,100,100,-10
141,12,1,"L",TRUE,10,10,100,100,100,-10
141,13,1,"L",TRUE,10,10,100,100,100,-10
141,14,1,"L",TRUE,10,10,100,100,100,-10
141,15,1,"L",TRUE,10,10,100,100,100,-10
141,16,2,"L",TRUE,10,10,100,100,100,-10
141,17,2,"L",TRUE,10,10,100,100,100,-10
141,18,2,"L",TRUE,10,10,100,100,100,-10
141,19,2,"L",TRUE,10,10,100,100,100,-10
141,20,2,"L",TRUE,10,10,100,100,100,-10
141,21,2,"L",TRUE,10,10,100,100,100,-10
141,22,2,"L",TRUE,10,10,100,100,100,-10
141,23,2,"L",TRUE,10,10,100,100,100,-10
141,24,2,"L",TRUE,10,10,100,100,100,-10
141,25,2,"R",TRUE,10,10,100,100,100,-10
141,26,2,"L",TRUE,10,10,100,100,100,-10
141,27,2,"L",TRUE,10,10,100,100,100,-10
141,28,2,"L",TRUE,10,10,100,100,100,-10
141,29,2,"L",TRUE,10,10,100,100,100,-10
141,30,2,"R",TRUE,10,10,100,100,100,-10
141,31,2,"L",TRUE,10,10,100,100,100,-10
141,32,2,"R",TRUE,10,10,100,100,100,-10
141,33,3,"L",TRUE,10,10,100,100,100,-10
141,34,3,"L",TRUE,10,10,100,100,100,-10
141,35,3,"R",TRUE,10,10,100,100,100,-10
141,36,3,"L",TRUE,10,10,100,100,100,-10
141,37,3,"L",TRUE,10,10,100,100,100,-10
141,38,3,"L",TRUE,10,10,100,100,100,-10
141,39,3,"R",TRUE,10,10,100,100,100,-10
141,40,3,"L",TRUE,10,10,100,100,100,-10
141,41,3,"R",TRUE,10,10,100,100,100,-10
141,42,3,"L",TRUE,10,10,100,100,100,-10
141,43,3,"R",TRUE,10,10,100,100,100,-10
141,44,3,"R",TRUE,10,10,100,100,100,-10
141,45,3,"L",TRUE,10,10,100,100,100,-10
141,46,3,"L",TRUE,10,10,100,100,100,-10
141,47,3,"L",TRUE,10,10,100,100,100,-10
141,48,3,"L",TRUE,10,10,100,100,100,-10
142,1,1,"L",FALSE,10,10,100,100,-10,10
142,2,1,"L",FALSE,10,10,100,100,-10,10
142,3,1,"L",FALSE,10,10,100,100,-10,10
142,4,1,"L",FALSE,10,10,100,100,-10,10
142,5,1,"L",FALSE,10,10,100,100,-10,10
142,6,1,"L",FALSE,10,10,100,100,-10,10
142,7,1,"L",FALSE,10,10,100,100,-10,10
142,8,1,"L",FALSE,10,10,100,100,-10,10
142,9,1,"L",FALSE,10,10,100,100,-10,10
142,10,1,"L",FALSE,10,10,100,100,-10,10
142,11,1,"L",FALSE,10,10,100,100,-10,10
142,12,1,"L",FALSE,10,10,100,100,-10,10
142,13,1,"L",FALSE,10,10,100,100,-10,10
142,14,1,"L",FALSE,10,10,100,100,-10,10
142,15,1,"L",FALSE,10,10,100,100,-10,10
142,16,2,"R",FALSE,10,10,100,100,-10,10
142,17,2,"L",FALSE,10,10,100,100,-10,10
142,18,2,"L",FALSE,10,10,100,100,-10,10
142,19,2,"L",FALSE,10,10,100,100,-10,10
142,20,2,"L",FALSE,10,10,100,100,-10,10
142,21,2,"L",FALSE,10,10,100,100,-10,10
142,22,2,"L",FALSE,10,10,100,100,-10,10
142,23,2,"L",FALSE,10,10,100,100,-10,10
142,24,2,"L",FALSE,10,10,100,100,-10,10
142,25,2,"L",FALSE,10,10,100,100,-10,10
142,26,2,"L",FALSE,10,10,100,100,-10,10
142,27,2,"L",FALSE,10,10,100,100,-10,10
142,28,2,"L",FALSE,10,10,100,100,-10,10
142,29,2,"L",FALSE,10,10,100,100,-10,10
142,30,2,"L",FALSE,10,10,100,100,-10,10
142,31,2,"L",FALSE,10,10,100,100,-10,10
142,32,2,"L",FALSE,10,10,100,100,-10,10
142,33,3,"L",FALSE,10,10,100,100,-10,10
142,34,3,"L",FALSE,10,10,100,100,-10,10
142,35,3,"L",FALSE,10,10,100,100,-10,10
142,36,3,"L",FALSE,10,10,100,100,-10,10
142,37,3,"L",FALSE,10,10,100,100,-10,10
142,38,3,"L",FALSE,10,10,100,100,-10,10
142,39,3,"L",FALSE,10,10,100,100,-10,10
142,40,3,"L",FALSE,10,10,100,100,-10,10
142,41,3,"L",FALSE,10,10,100,100,-10,10
142,42,3,"L",FALSE,10,10,100,100,-10,10
142,43,3,"L",FALSE,10,10,100,100,-10,10
142,44,3,"L",FALSE,10,10,100,100,-10,10
142,45,3,"L",FALSE,10,10,100,100,-10,10
142,46,3,"L",FALSE,10,10,100,100,-10,10
142,47,3,"L",FALSE,10,10,100,100,-10,10
142,48,3,"L",FALSE,10,10,100,100,-10,10
143,1,1,"L",TRUE,10,10,100,100,10,10
143,2,1,"L",TRUE,10,10,100,100,10,10
143,3,1,"L",TRUE,10,10,100,100,10,10
143,4,1,"L",TRUE,10,10,100,100,10,10
143,5,1,"L",TRUE,10,10,100,100,10,10
143,6,1,"L",TRUE,10,10,100,100,10,10
143,7,1,"L",TRUE,10,10,100,100,10,10
143,8,1,"L",TRUE,10,10,100,100,10,10
143,9,1,"L",TRUE,10,10,100,100,10,10
143,10,1,"L",TRUE,10,10,100,100,10,10
143,11,1,"L",TRUE,10,10,100,100,10,10
143,12,1,"L",TRUE,10,10,100,100,10,10
143,13,1,"L",TRUE,10,10,100,100,10,10
143,14,1,"L",TRUE,10,10,100,100,10,10
143,15,1,"L",TRUE,10,10,100,100,10,10
143,16,2,"L",TRUE,10,10,100,100,10,10
143,17,2,"L",TRUE,10,10,100,100,10,10
143,18,2,"L",TRUE,10,10,100,100,10,10
143,19,2,"L",TRUE,10,10,100,100,10,10
143,20,2,"L",TRUE,10,10,100,100,10,10
143,21,2,"L",TRUE,10,10,100,100,10,10
143,22,2,"R",TRUE,10,10,100,100,10,10
143,23,2,"L",TRUE,10,10,100,100,10,10
143,24,2,"L",TRUE,10,10,100,100,10,10
143,25,2,"L",TRUE,10,10,100,100,10,10
143,26,2,"L",TRUE,10,10,100,100,10,10
143,27,2,"L",TRUE,10,10,100,100,10,10
143,28,2,"L",TRUE,10,10,100,100,10,10
143,29,2,"L",TRUE,10,10,100,100,10,10
143,30,2,"L",TRUE,10,10,100,100,10,10
143,31,2,"L",TRUE,10,10,100,100,10,10
143,32,2,"L",TRUE,10,10,100,100,10,10
143,33,3,"L",TRUE,10,10,100,100,10,10
143,34,3,"L",TRUE,10,10,100,100,10,10
143,35,3,"L",TRUE,10,10,100,100,10,10
143,36,3,"R",TRUE,10,10,100,100,10,10
143,37,3,"L",TRUE,10,10,100,100,10,10
143,38,3,"L",TRUE,10,10,100,100,10,10
143,39,3,"L",TRUE,10,10,100,100,10,10
143,40,3,"L",TRUE,10,10,100,100,10,10
143,41,3,"L",TRUE,10,10,100,100,10,10
143,42,3,"L",TRUE,10,10,100,100,10,10
143,43,3,"R",TRUE,10,10,100,100,10,10
143,44,3,"L",TRUE,10,10,100,100,10,10
143,45,3,"L",TRUE,10,10,100,100,10,10
143,46,3,"L",TRUE,10,10,100,100,10,10
143,47,3,"L",TRUE,10,10,100,100,10,10
143,48,3,"L",TRUE,10,10,100,100,10,10
144,1,1,"R",FALSE,10,10,100,100,100,10
144,2,1,"R",FALSE,10,10,100,100,100,10
144,3,1,"R",FALSE,10,10,100,100,100,10
144,4,1,"R",FALSE,10,10,100,100,100,10
144,5,1,"L",FALSE,10,10,100,100,100,10
144,6,1,"R",FALSE,10,10,100,100,100,10
144,7,1,"R",FALSE,10,10,100,100,100,10
144,8,1,"R",FALSE,10,10,100,100,100,10
144,9,1,"R",FALSE,10,10,100,100,100,10
144,10,1,"R",FALSE,10,10,100,100,100,10
144,11,1,"R",FALSE,10,10,100,100,100,10
144,12,1,"R",FALSE,10,10,100,100,100,10
144,13,1,"R",FALSE,10,10,100,100,100,10
144,14,1,"R",FALSE,10,10,100,100,100,10
144,15,1,"R",FALSE,10,10,100,100,100,10
144,16,2,"L",FALSE,10,10,100,100,100,10
144,17,2,"R",FALSE,10,10,100,100,100,10
144,18,2,"R",FALSE,10,10,100,100,100,10
144,19,2,"R",FALSE,10,10,100,100,100,10
144,20,2,"R",FALSE,10,10,100,100,100,10
144,21,2,"R",FALSE,10,10,100,100,100,10
144,22,2,"R",FALSE,10,10,100,100,100,10
144,23,2,"R",FALSE,10,10,100,100,100,10
144,24,2,"R",FALSE,10,10,100,100,100,10
144,25,2,"R",FALSE,10,10,100,100,100,10
144,26,2,"R",FALSE,10,10,100,100,100,10
144,27,2,"L",FALSE,10,10,100,100,100,10
144,28,2,"R",FALSE,10,10,100,100,100,10
144,29,2,"R",FALSE,10,10,100,100,100,10
144,30,2,"R",FALSE,10,10,100,100,100,10
144,31,2,"R",FALSE,10,10,100,100,100,10
144,32,2,"R",FALSE,10,10,100,100,100,10
144,33,3,"R",FALSE,10,10,100,100,100,10
144,34,3,"L",FALSE,10,10,100,100,100,10
144,35,3,"R",FALSE,10,10,100,100,100,10
144,36,3,"R",FALSE,10,10,100,100,100,10
144,37,3,"R",FALSE,10,10,100,100,100,10
144,38,3,"L",FALSE,10,10,100,100,100,10
144,39,3,"R",FALSE,10,10,100,100,100,10
144,40,3,"R",FALSE,10,10,100,100,100,10
144,41,3,"R",FALSE,10,10,100,100,100,10
144,42,3,"R",FALSE,10,10,100,100,100,10
144,43,3,"R",FALSE,10,10,100,100,100,10
144,44,3,"R",FALSE,10,10,100,100,100,10
144,45,3,"R",FALSE,10,10,100,100,100,10
144,46,3,"L",FALSE,10,10,100,100,100,10
144,47,3,"R",FALSE,10,10,100,100,100,10
144,48,3,"L",FALSE,10,10,100,100,100,10
145,1,1,"L",FALSE,10,10,100,100,-10,100
145,2,1,"R",FALSE,10,10,100,100,-10,100
145,3,1,"R",FALSE,10,10,100,100,-10,100
145,4,1,"L",FALSE,10,10,100,100,-10,100
145,5,1,"L",FALSE,10,10,100,100,-10,100
145,6,1,"L",FALSE,10,10,100,100,-10,100
145,7,1,"R",FALSE,10,10,100,100,-10,100
145,8,1,"R",FALSE,10,10,100,100,-10,100
145,9,1,"L",FALSE,10,10,100,100,-10,100
145,10,1,"L",FALSE,10,10,100,100,-10,100
145,11,1,"R",FALSE,10,10,100,100,-10,100
145,12,1,"L",FALSE,10,10,100,100,-10,100
145,13,1,"L",FALSE,10,10,100,100,-10,100
145,14,1,"R",FALSE,10,10,100,100,-10,100
145,15,1,"L",FALSE,10,10,100,100,-10,100
145,16,2,"R",FALSE,10,10,100,100,-10,100
145,17,2,"L",FALSE,10,10,100,100,-10,100
145,18,2,"R",FALSE,10,10,100,100,-10,100
145,19,2,"L",FALSE,10,10,100,100,-10,100
145,20,2,"L",FALSE,10,10,100,100,-10,100
145,21,2,"L",FALSE,10,10,100,100,-10,100
145,22,2,"L",FALSE,10,10,100,100,-10,100
145,23,2,"L",FALSE,10,10,100,100,-10,100
145,24,2,"R",FALSE,10,10,100,100,-10,100
145,25,2,"R",FALSE,10,10,100,100,-10,100
145,26,2,"L",FALSE,10,10,100,100,-10,100
145,27,2,"L",FALSE,10,10,100,100,-10,100
145,28,2,"L",FALSE,10,10,100,100,-10,100
145,29,2,"L",FALSE,10,10,100,100,-10,100
145,30,2,"R",FALSE,10,10,100,100,-10,100
145,31,2,"L",FALSE,10,10,100,100,-10,100
145,32,2,"R",FALSE,10,10,100,100,-10,100
145,33,3,"L",FALSE,10,10,100,100,-10,100
145,34,3,"L",FALSE,10,10,100,100,-10,100
145,35,3,"R",FALSE,10,10,100,100,-10,100
145,36,3,"L",FALSE,10,10,100,100,-10,100
145,37,3,"L",FALSE,10,10,100,100,-10,100
145,38,3,"L",FALSE,10,10,100,100,-10,100
145,39,3,"R",FALSE,10,10,100,100,-10,100
145,40,3,"L",FALSE,10,10,100,100,-10,100
145,41,3,"R",FALSE,10,10,100,100,-10,100
145,42,3,"L",FALSE,10,10,100,100,-10,100
145,43,3,"R",FALSE,10,10,100,100,-10,100
145,44,3,"L",FALSE,10,10,100,100,-10,100
145,45,3,"L",FALSE,10,10,100,100,-10,100
145,46,3,"R",FALSE,10,10,100,100,-10,100
145,47,3,"L",FALSE,10,10,100,100,-10,100
145,48,3,"L",FALSE,10,10,100,100,-10,100
146,1,1,"L",TRUE,10,100,100,100,-10,-10
146,2,1,"L",TRUE,10,100,100,100,-10,-10
146,3,1,"L",TRUE,10,100,100,100,-10,-10
146,4,1,"L",TRUE,10,100,100,100,-10,-10
146,5,1,"L",TRUE,10,100,100,100,-10,-10
146,6,1,"L",TRUE,10,100,100,100,-10,-10
146,7,1,"L",TRUE,10,100,100,100,-10,-10
146,8,1,"L",TRUE,10,100,100,100,-10,-10
146,9,1,"L",TRUE,10,100,100,100,-10,-10
146,10,1,"L",TRUE,10,100,100,100,-10,-10
146,11,1,"L",TRUE,10,100,100,100,-10,-10
146,12,1,"L",TRUE,10,100,100,100,-10,-10
146,13,1,"L",TRUE,10,100,100,100,-10,-10
146,14,1,"L",TRUE,10,100,100,100,-10,-10
146,15,1,"L",TRUE,10,100,100,100,-10,-10
146,16,2,"R",TRUE,10,100,100,100,-10,-10
146,17,2,"L",TRUE,10,100,100,100,-10,-10
146,18,2,"L",TRUE,10,100,100,100,-10,-10
146,19,2,"L",TRUE,10,100,100,100,-10,-10
146,20,2,"L",TRUE,10,100,100,100,-10,-10
146,21,2,"L",TRUE,10,100,100,100,-10,-10
146,22,2,"L",TRUE,10,100,100,100,-10,-10
146,23,2,"L",TRUE,10,100,100,100,-10,-10
146,24,2,"L",TRUE,10,100,100,100,-10,-10
146,25,2,"L",TRUE,10,100,100,100,-10,-10
146,26,2,"L",TRUE,10,100,100,100,-10,-10
146,27,2,"L",TRUE,10,100,100,100,-10,-10
146,28,2,"L",TRUE,10,100,100,100,-10,-10
146,29,2,"L",TRUE,10,100,100,100,-10,-10
146,30,2,"L",TRUE,10,100,100,100,-10,-10
146,31,2,"L",TRUE,10,100,100,100,-10,-10
146,32,2,"L",TRUE,10,100,100,100,-10,-10
146,33,3,"L",TRUE,10,100,100,100,-10,-10
146,34,3,"L",TRUE,10,100,100,100,-10,-10
146,35,3,"L",TRUE,10,100,100,100,-10,-10
146,36,3,"L",TRUE,10,100,100,100,-10,-10
146,37,3,"L",TRUE,10,100,100,100,-10,-10
146,38,3,"L",TRUE,10,100,100,100,-10,-10
146,39,3,"L",TRUE,10,100,100,100,-10,-10
146,40,3,"L",TRUE,10,100,100,100,-10,-10
146,41,3,"L",TRUE,10,100,100,100,-10,-10
146,42,3,"L",TRUE,10,100,100,100,-10,-10
146,43,3,"L",TRUE,10,100,100,100,-10,-10
146,44,3,"L",TRUE,10,100,100,100,-10,-10
146,45,3,"L",TRUE,10,100,100,100,-10,-10
146,46,3,"L",TRUE,10,100,100,100,-10,-10
146,47,3,"L",TRUE,10,100,100,100,-10,-10
146,48,3,"L",TRUE,10,100,100,100,-10,-10
147,1,1,"L",FALSE,10,100,100,100,10,-10
147,2,1,"L",FALSE,10,100,100,100,10,-10
147,3,1,"L",FALSE,10,100,100,100,10,-10
147,4,1,"L",FALSE,10,100,100,100,10,-10
147,5,1,"L",FALSE,10,100,100,100,10,-10
147,6,1,"L",FALSE,10,100,100,100,10,-10
147,7,1,"L",FALSE,10,100,100,100,10,-10
147,8,1,"L",FALSE,10,100,100,100,10,-10
147,9,1,"L",FALSE,10,100,100,100,10,-10
147,10,1,"L",FALSE,10,100,100,100,10,-10
147,11,1,"L",FALSE,10,100,100,100,10,-10
147,12,1,"L",FALSE,10,100,100,100,10,-10
147,13,1,"L",FALSE,10,100,100,100,10,-10
147,14,1,"L",FALSE,10,100,100,100,10,-10
147,15,1,"L",FALSE,10,100,100,100,10,-10
147,16,2,"L",FALSE,10,100,100,100,10,-10
147,17,2,"L",FALSE,10,100,100,100,10,-10
147,18,2,"L",FALSE,10,100,100,100,10,-10
147,19,2,"L",FALSE,10,100,100,100,10,-10
147,20,2,"L",FALSE,10,100,100,100,10,-10
147,21,2,"L",FALSE,10,100,100,100,10,-10
147,22,2,"L",FALSE,10,100,100,100,10,-10
147,23,2,"L",FALSE,10,100,100,100,10,-10
147,24,2,"L",FALSE,10,100,100,100,10,-10
147,25,2,"L",FALSE,10,100,100,100,10,-10
147,26,2,"L",FALSE,10,100,100,100,10,-10
147,27,2,"L",FALSE,10,100,100,100,10,-10
